,station_id,name,latitude,longitude
485,20251.0,"5081    N Carpenter St & W Lake St
Name: start_station_name, dtype: object","5081    41.89
Name: start_lat, dtype: float64","5081   -87.65
Name: start_lng, dtype: float64"
486,342,"5082    Kedzie Ave & 45th St
Name: start_station_name, dtype: object","5082    41.81
Name: start_lat, dtype: float64","5082   -87.7
Name: start_lng, dtype: float64"
487,KA1504000114,"5172    Kedzie Ave & Chicago Ave
Name: start_station_name, dtype: object","5172    41.895489
Name: start_lat, dtype: float64","5172   -87.706148
Name: start_lng, dtype: float64"
488,WL-011,"5227    Jefferson St & Monroe St
Name: start_station_name, dtype: object","5227    41.88033
Name: start_lat, dtype: float64","5227   -87.642746
Name: start_lng, dtype: float64"
489,399,"5480    Lavergne Ave & 46th St
Name: start_station_name, dtype: object","5480    41.81
Name: start_lat, dtype: float64","5480   -87.75
Name: start_lng, dtype: float64"
490,SL-013,"5502    State St & 19th St
Name: start_station_name, dtype: object","5502    41.856594
Name: start_lat, dtype: float64","5502   -87.627542
Name: start_lng, dtype: float64"
491,13083,"5671    Indiana Ave & 40th St
Name: start_station_name, dtype: object","5671    41.82168
Name: start_lat, dtype: float64","5671   -87.6216
Name: start_lng, dtype: float64"
492,TA1306000006,"5824    Orleans St & Elm St
Name: start_station_name, dtype: object","5824    41.902897
Name: start_lat, dtype: float64","5824   -87.637656
Name: start_lng, dtype: float64"
493,20252.0,"5879    W Oakdale Ave & N Broadway
Name: start_station_name, dtype: object","5879    41.94
Name: start_lat, dtype: float64","5879   -87.64
Name: start_lng, dtype: float64"
494,TA1308000007,"5903    MLK Jr Dr & 47th St
Name: start_station_name, dtype: object","5903    41.809851
Name: start_lat, dtype: float64","5903   -87.616279
Name: start_lng, dtype: float64"
495,KA1504000139,"6061    Monticello Ave & Irving Park Rd
Name: start_station_name, dtype: object","6061    41.953989
Name: start_lat, dtype: float64","6061   -87.718928
Name: start_lng, dtype: float64"
496,20206,"6073    Homewood Ave & 115th St
Name: start_station_name, dtype: object","6073    41.684595
Name: start_lat, dtype: float64","6073   -87.670708
Name: start_lng, dtype: float64"
497,13338,"6074    Mies van der Rohe Way & Chicago Ave
Name: start_station_name, dtype: object","6074    41.896945
Name: start_lat, dtype: float64","6074   -87.621758
Name: start_lng, dtype: float64"
498,TA1308000047,"6097    Southport Ave & Clark St
Name: start_station_name, dtype: object","6097    41.957081
Name: start_lat, dtype: float64","6097   -87.664199
Name: start_lng, dtype: float64"
499,13278,"6226    Broadway & Cornelia Ave
Name: start_station_name, dtype: object","6226    41.945529
Name: start_lat, dtype: float64","6226   -87.646439
Name: start_lng, dtype: float64"
500,15597,"6346    Halsted St & 69th St
Name: start_station_name, dtype: object","6346    41.769062
Name: start_lat, dtype: float64","6346   -87.644614
Name: start_lng, dtype: float64"
501,546,"6410    Damen Ave & Pershing Rd
Name: start_station_name, dtype: object","6410    41.823192
Name: start_lat, dtype: float64","6410   -87.676597
Name: start_lng, dtype: float64"
502,KA1503000025,"6436    Wentworth Ave & 63rd St
Name: start_station_name, dtype: object","6436    41.78008
Name: start_lat, dtype: float64","6436   -87.629746
Name: start_lng, dtype: float64"
503,TA1305000001,"6536    Wabash Ave & Cermak Rd
Name: start_station_name, dtype: object","6536    41.852619
Name: start_lat, dtype: float64","6536   -87.626488
Name: start_lng, dtype: float64"
504,TA1307000160,"6566    Prairie Ave & Garfield Blvd
Name: start_station_name, dtype: object","6566    41.794853
Name: start_lat, dtype: float64","6566   -87.618691
Name: start_lng, dtype: float64"
505,KA1503000074,"6588    Museum of Science and Industry
Name: start_station_name, dtype: object","6588    41.791728
Name: start_lat, dtype: float64","6588   -87.583945
Name: start_lng, dtype: float64"
506,KA1504000159,"6670    Sheridan Rd & Greenleaf Ave
Name: start_station_name, dtype: object","6670    42.010587
Name: start_lat, dtype: float64","6670   -87.662412
Name: start_lng, dtype: float64"
507,596,"6693    Benson Ave & Church St
Name: start_station_name, dtype: object","6693    42.048214
Name: start_lat, dtype: float64","6693   -87.683485
Name: start_lng, dtype: float64"
508,KA1504000129,"6710    Western Ave & Granville Ave
Name: start_station_name, dtype: object","6710    41.994161
Name: start_lat, dtype: float64","6710   -87.689438
Name: start_lng, dtype: float64"
509,E008,"6739    Chicago Ave & Sheridan Rd
Name: start_station_name, dtype: object","6739    42.050491
Name: start_lat, dtype: float64","6739   -87.677821
Name: start_lng, dtype: float64"
510,RP-006,"6754    Ridge Blvd & Touhy Ave
Name: start_station_name, dtype: object","6754    42.012183
Name: start_lat, dtype: float64","6754   -87.682951
Name: start_lng, dtype: float64"
511,TA1306000032,"6856    Sheffield Ave & Willow St
Name: start_station_name, dtype: object","6856    41.91385
Name: start_lat, dtype: float64","6856   -87.652945
Name: start_lng, dtype: float64"
512,15631,"6992    Troy St & Elston Ave
Name: start_station_name, dtype: object","6992    41.945244
Name: start_lat, dtype: float64","6992   -87.70665
Name: start_lng, dtype: float64"
513,15653,"7050    Troy St & North Ave
Name: start_station_name, dtype: object","7050    41.909835
Name: start_lat, dtype: float64","7050   -87.705322
Name: start_lng, dtype: float64"
514,13409,"7290    Sangamon St & Washington Blvd
Name: start_station_name, dtype: object","7290    41.883165
Name: start_lat, dtype: float64","7290   -87.6511
Name: start_lng, dtype: float64"
515,430,"7410    Troy St & Grace St
Name: start_station_name, dtype: object","7410    41.95
Name: start_lat, dtype: float64","7410   -87.71
Name: start_lng, dtype: float64"
516,472,"7442    Elston Ave & George St
Name: start_station_name, dtype: object","7442    41.93
Name: start_lat, dtype: float64","7442   -87.69
Name: start_lng, dtype: float64"
517,KA1504000101,"7466    Ogden Ave & Roosevelt Rd
Name: start_station_name, dtype: object","7466    41.866506
Name: start_lat, dtype: float64","7466   -87.684485
Name: start_lng, dtype: float64"
518,TA1305000004,"7467    McCormick Place
Name: start_station_name, dtype: object","7467    41.851638
Name: start_lat, dtype: float64","7467   -87.61885
Name: start_lng, dtype: float64"
519,KA1504000110,"7508    Millard Ave & 26th St
Name: start_station_name, dtype: object","7508    41.844531
Name: start_lat, dtype: float64","7508   -87.715922
Name: start_lng, dtype: float64"
520,475,"7622    Whipple/Irving Park
Name: start_station_name, dtype: object","7622    41.95
Name: start_lat, dtype: float64","7622   -87.7
Name: start_lng, dtype: float64"
521,18022,"7640    Archer (Damen) Ave & 37th St
Name: start_station_name, dtype: object","7640    41.826734
Name: start_lat, dtype: float64","7640   -87.683221
Name: start_lng, dtype: float64"
522,KA1504000113,"7643    Sacramento Blvd & Franklin Blvd
Name: start_station_name, dtype: object","7643    41.890572
Name: start_lat, dtype: float64","7643   -87.702645
Name: start_lng, dtype: float64"
523,TA1309000014,"7645    Clark St & Leland Ave
Name: start_station_name, dtype: object","7645    41.967096
Name: start_lat, dtype: float64","7645   -87.667429
Name: start_lng, dtype: float64"
524,16937,"7660    Ashland Ave & McDowell Ave
Name: start_station_name, dtype: object","7660    41.808871
Name: start_lat, dtype: float64","7660   -87.664515
Name: start_lng, dtype: float64"
525,655,"7682    Hoyne Ave & Balmoral Ave
Name: start_station_name, dtype: object","7682    41.979852
Name: start_lat, dtype: float64","7682   -87.681969
Name: start_lng, dtype: float64"
526,13215,"7710    Rhodes Ave & 32nd St
Name: start_station_name, dtype: object","7710    41.836763
Name: start_lat, dtype: float64","7710   -87.613371
Name: start_lng, dtype: float64"
527,414,"7712    Sacramento Blvd & Fulton Ave
Name: start_station_name, dtype: object","7712    41.89
Name: start_lat, dtype: float64","7712   -87.7
Name: start_lng, dtype: float64"
528,16932,"7797    Ashland Ave & Pershing Rd
Name: start_station_name, dtype: object","7797    41.823465
Name: start_lat, dtype: float64","7797   -87.665577
Name: start_lng, dtype: float64"
529,15689,"7835    California Ave & 23rd Pl
Name: start_station_name, dtype: object","7835    41.849224
Name: start_lat, dtype: float64","7835   -87.695068
Name: start_lng, dtype: float64"
530,Hubbard Bike-checking (LBS-WH-TEST),"7838    Base - 2132 W Hubbard Warehouse
Name: start_station_name, dtype: object","7838    41.804769
Name: start_lat, dtype: float64","7838   -87.704078
Name: start_lng, dtype: float64"
531,445,"7941    Western Ave & Gunnison St
Name: start_station_name, dtype: object","7941    41.97
Name: start_lat, dtype: float64","7941   -87.69
Name: start_lng, dtype: float64"
532,16915,"7983    Central Ave & Harrison St
Name: start_station_name, dtype: object","7983    41.872993
Name: start_lat, dtype: float64","7983   -87.764499
Name: start_lng, dtype: float64"
533,382,"8038    Kedzie Ave & 48th Pl
Name: start_station_name, dtype: object","8038    41.8
Name: start_lat, dtype: float64","8038   -87.7
Name: start_lng, dtype: float64"
534,379,"8115    Rockwell St & Archer Ave
Name: start_station_name, dtype: object","8115    41.82
Name: start_lat, dtype: float64","8115   -87.69
Name: start_lng, dtype: float64"
535,554,"8120    Damen Ave & 51st St
Name: start_station_name, dtype: object","8120    41.800908
Name: start_lat, dtype: float64","8120   -87.674684
Name: start_lng, dtype: float64"
536,378,"8169    Nordica & Medill
Name: start_station_name, dtype: object","8169    41.92
Name: start_lat, dtype: float64","8169   -87.8
Name: start_lng, dtype: float64"
537,TA1308000043,"8170    Halsted St & 35th St
Name: start_station_name, dtype: object","8170    41.830681
Name: start_lat, dtype: float64","8170   -87.647028
Name: start_lng, dtype: float64"
538,KA1504000143,"8175    Leavitt St & Addison St
Name: start_station_name, dtype: object","8175    41.946584
Name: start_lat, dtype: float64","8175   -87.68338
Name: start_lng, dtype: float64"
539,KA1503000075,"8187    DuSable Museum
Name: start_station_name, dtype: object","8187    41.791494
Name: start_lat, dtype: float64","8187   -87.60784
Name: start_lng, dtype: float64"
540,E011,"8200    Dodge Ave & Main St
Name: start_station_name, dtype: object","8200    42.034828
Name: start_lat, dtype: float64","8200   -87.699211
Name: start_lng, dtype: float64"
541,20256.0,"8207    N Sheffield Ave & W Wellington Ave
Name: start_station_name, dtype: object","8207    41.94
Name: start_lat, dtype: float64","8207   -87.65
Name: start_lng, dtype: float64"
542,TA1307000066,"8220    Damen Ave & Coulter St
Name: start_station_name, dtype: object","8220    41.8492
Name: start_lat, dtype: float64","8220   -87.67564
Name: start_lng, dtype: float64"
543,13258,"8352    California Ave & North Ave
Name: start_station_name, dtype: object","8352    41.910511
Name: start_lat, dtype: float64","8352   -87.697278
Name: start_lng, dtype: float64"
544,20239,"8383    Marquette Ave & 89th St
Name: start_station_name, dtype: object","8383    41.733741
Name: start_lat, dtype: float64","8383   -87.558424
Name: start_lng, dtype: float64"
545,TA1307000156,"8575    Lincoln Ave & Sunnyside Ave
Name: start_station_name, dtype: object","8575    41.963004
Name: start_lat, dtype: float64","8575   -87.684781
Name: start_lng, dtype: float64"
546,TA1305000010,"9117    Michigan Ave & Ida B Wells Dr
Name: start_station_name, dtype: object","9117    41.876028
Name: start_lat, dtype: float64","9117   -87.624317
Name: start_lng, dtype: float64"
547,KA1504000164,"9257    Keystone Ave & Montrose Ave
Name: start_station_name, dtype: object","9257    41.961108
Name: start_lat, dtype: float64","9257   -87.72897
Name: start_lng, dtype: float64"
548,20253.0,"9414    N Paulina St & Lincoln Ave
Name: start_station_name, dtype: object","9414    41.94
Name: start_lat, dtype: float64","9414   -87.67
Name: start_lng, dtype: float64"
549,KA1503000051,"9776    Halsted St & 47th Pl
Name: start_station_name, dtype: object","9776    41.808215
Name: start_lat, dtype: float64","9776   -87.645619
Name: start_lng, dtype: float64"
550,15446,"9789    Racine Ave & 35th St
Name: start_station_name, dtype: object","9789    41.830685
Name: start_lat, dtype: float64","9789   -87.656224
Name: start_lng, dtype: float64"
551,13034,"10108    Michigan Ave & Pearson St
Name: start_station_name, dtype: object","10108    41.897544
Name: start_lat, dtype: float64","10108   -87.623603
Name: start_lng, dtype: float64"
552,18067,"10109    Walsh Park
Name: start_station_name, dtype: object","10109    41.91461
Name: start_lat, dtype: float64","10109   -87.667968
Name: start_lng, dtype: float64"
553,TA1309000039,"10180    DuSable Lake Shore Dr & Diversey Pkwy
Name: start_station_name, dtype: object","10180    41.932588
Name: start_lat, dtype: float64","10180   -87.636427
Name: start_lng, dtype: float64"
554,20230,"10339    Clyde Ave & 87th St
Name: start_station_name, dtype: object","10339    41.737151
Name: start_lat, dtype: float64","10339   -87.57274
Name: start_lng, dtype: float64"
555,590,"10359    Kilbourn Ave & Irving Park Rd
Name: start_station_name, dtype: object","10359    41.953733
Name: start_lat, dtype: float64","10359   -87.740569
Name: start_lng, dtype: float64"
556,16918,"10362    Austin Blvd & Madison St
Name: start_station_name, dtype: object","10362    41.880281
Name: start_lat, dtype: float64","10362   -87.774453
Name: start_lng, dtype: float64"
557,16921,"10396    Austin Blvd & Chicago Ave
Name: start_station_name, dtype: object","10396    41.894887
Name: start_lat, dtype: float64","10396   -87.774704
Name: start_lng, dtype: float64"
558,13136,"10477    Damen Ave & Division St
Name: start_station_name, dtype: object","10477    41.903303
Name: start_lat, dtype: float64","10477   -87.678604
Name: start_lng, dtype: float64"
559,375,"10484    Long Ave & North Ave
Name: start_station_name, dtype: object","10484    41.91
Name: start_lat, dtype: float64","10484   -87.76
Name: start_lng, dtype: float64"
560,335.0,"10516    Komensky Ave & 31st St
Name: start_station_name, dtype: object","10516    41.84
Name: start_lat, dtype: float64","10516   -87.73
Name: start_lng, dtype: float64"
561,364.0,"10641    Homan Ave & Fillmore St
Name: start_station_name, dtype: object","10641    41.87
Name: start_lat, dtype: float64","10641   -87.71
Name: start_lng, dtype: float64"
562,TA1309000015,"10675    Leavitt St & Lawrence Ave
Name: start_station_name, dtype: object","10675    41.968758
Name: start_lat, dtype: float64","10675   -87.684035
Name: start_lng, dtype: float64"
563,TA1307000127,"10869    Clark St & Grace St
Name: start_station_name, dtype: object","10869    41.950913
Name: start_lat, dtype: float64","10869   -87.659134
Name: start_lng, dtype: float64"
564,462,"10987    Lincoln Ave & Peterson Ave
Name: start_station_name, dtype: object","10987    41.99
Name: start_lat, dtype: float64","10987   -87.71
Name: start_lng, dtype: float64"
565,15643,"11015    Kosciuszko Park
Name: start_station_name, dtype: object","11015    41.930501
Name: start_lat, dtype: float64","11015   -87.723794
Name: start_lng, dtype: float64"
566,KA1503000018,"11041    Jeffery Blvd & 71st St
Name: start_station_name, dtype: object","11041    41.766631
Name: start_lat, dtype: float64","11041   -87.576488
Name: start_lng, dtype: float64"
567,TA1308000005,"11128    Leavitt St & North Ave
Name: start_station_name, dtype: object","11128    41.910222
Name: start_lat, dtype: float64","11128   -87.682322
Name: start_lng, dtype: float64"
568,567,"11189    May St & 69th St
Name: start_station_name, dtype: object","11189    41.768944
Name: start_lat, dtype: float64","11189   -87.652949
Name: start_lng, dtype: float64"
569,562,"11195    Racine Ave & 61st St
Name: start_station_name, dtype: object","11195    41.783189
Name: start_lat, dtype: float64","11195   -87.654372
Name: start_lng, dtype: float64"
570,20106,"11216    Chicago State University
Name: start_station_name, dtype: object","11216    41.718919
Name: start_lat, dtype: float64","11216   -87.608395
Name: start_lng, dtype: float64"
571,310,"11694    North Ave & New England Ave
Name: start_station_name, dtype: object","11694    41.91
Name: start_lat, dtype: float64","11694   -87.8
Name: start_lng, dtype: float64"
572,Pawel Bialowas - Test- PBSC charging station,"11761    Pawel Bialowas - Test- PBSC charging station
Name: start_station_name, dtype: object","11761    45.635034
Name: start_lat, dtype: float64","11761   -73.796477
Name: start_lng, dtype: float64"
573,16950,"11779    Ashland Ave & 66th St
Name: start_station_name, dtype: object","11779    41.774074
Name: start_lat, dtype: float64","11779   -87.663815
Name: start_lng, dtype: float64"
574,15666,"11791    California Ave & Lake St
Name: start_station_name, dtype: object","11791    41.884454
Name: start_lat, dtype: float64","11791   -87.696298
Name: start_lng, dtype: float64"
575,KA1504000086,"12156    Kedzie Ave & 24th St
Name: start_station_name, dtype: object","12156    41.848191
Name: start_lat, dtype: float64","12156   -87.705414
Name: start_lng, dtype: float64"
576,20102,"12359    Loomis St & 89th St
Name: start_station_name, dtype: object","12359    41.732468
Name: start_lat, dtype: float64","12359   -87.658041
Name: start_lng, dtype: float64"
577,KA1503000047,"12440    Perry Ave & 69th St
Name: start_station_name, dtype: object","12440    41.769266
Name: start_lat, dtype: float64","12440   -87.628229
Name: start_lng, dtype: float64"
578,20260.0,"12513    Ping Tom Park (East)
Name: start_station_name, dtype: object","12513    41.86
Name: start_lat, dtype: float64","12513   -87.63
Name: start_lng, dtype: float64"
579,340,"12610    Pulaski & Ann Lurie Pl
Name: start_station_name, dtype: object","12610    41.82
Name: start_lat, dtype: float64","12610   -87.72
Name: start_lng, dtype: float64"
580,650,"12716    Eggleston Ave & 69th St
Name: start_station_name, dtype: object","12716    41.768898
Name: start_lat, dtype: float64","12716   -87.635876
Name: start_lng, dtype: float64"
581,20130,"13245    Wentworth Ave & 104th St
Name: start_station_name, dtype: object","13245    41.705366
Name: start_lat, dtype: float64","13245   -87.628819
Name: start_lng, dtype: float64"
582,20213,"13247    Commercial Ave & 130th St
Name: start_station_name, dtype: object","13247    41.659108
Name: start_lat, dtype: float64","13247   -87.550803
Name: start_lng, dtype: float64"
583,592,"13289    Knox Ave & Montrose Ave
Name: start_station_name, dtype: object","13289    41.960651
Name: start_lat, dtype: float64","13289   -87.745418
Name: start_lng, dtype: float64"
584,16920,"13320    Central Ave & Chicago Ave
Name: start_station_name, dtype: object","13320    41.894958
Name: start_lat, dtype: float64","13320   -87.764902
Name: start_lng, dtype: float64"
585,431,"13353    Western Ave & Grace St
Name: start_station_name, dtype: object","13353    41.95
Name: start_lat, dtype: float64","13353   -87.69
Name: start_lng, dtype: float64"
586,536,"13386    Kostner Ave & Lake St
Name: start_station_name, dtype: object","13386    41.885928
Name: start_lat, dtype: float64","13386   -87.73541
Name: start_lng, dtype: float64"
587,15648,"13465    Campbell Ave & Fullerton Ave
Name: start_station_name, dtype: object","13465    41.924686
Name: start_lat, dtype: float64","13465   -87.68932
Name: start_lng, dtype: float64"
588,KA1504000109,"13925    Washtenaw Ave & Ogden Ave
Name: start_station_name, dtype: object","13925    41.861884
Name: start_lat, dtype: float64","13925   -87.693546
Name: start_lng, dtype: float64"
589,398,"13927    Long & Irving Park
Name: start_station_name, dtype: object","13927    41.95
Name: start_lat, dtype: float64","13927   -87.76
Name: start_lng, dtype: float64"
590,E006,"14029    Central St Metra
Name: start_station_name, dtype: object","14029    42.063863
Name: start_lat, dtype: float64","14029   -87.698667
Name: start_lng, dtype: float64"
591,471,"14149    Damen Ave & 33rd St
Name: start_station_name, dtype: object","14149    41.83
Name: start_lat, dtype: float64","14149   -87.68
Name: start_lng, dtype: float64"
592,13096,"14273    California Ave & 21st St
Name: start_station_name, dtype: object","14273    41.853759
Name: start_lat, dtype: float64","14273   -87.695785
Name: start_lng, dtype: float64"
593,324,"15886    Meade Ave & Addison St
Name: start_station_name, dtype: object","15886    41.95
Name: start_lat, dtype: float64","15886   -87.78
Name: start_lng, dtype: float64"
594,TA1308000038,"15896    Cottage Grove Ave & Oakwood Blvd
Name: start_station_name, dtype: object","15896    41.822998
Name: start_lat, dtype: float64","15896   -87.607117
Name: start_lng, dtype: float64"
595,KA1503000055,"16105    Halsted & 63rd - Kennedy-King Vaccination Site
Name: start_station_name, dtype: object","16105    41.779381
Name: start_lat, dtype: float64","16105   -87.644621
Name: start_lng, dtype: float64"
596,351,"16119    Mulligan Ave & Wellington Ave
Name: start_station_name, dtype: object","16119    41.93
Name: start_lat, dtype: float64","16119   -87.78
Name: start_lng, dtype: float64"
597,KA1503000033,"16165    Eberhart Ave & 61st St
Name: start_station_name, dtype: object","16165    41.784065
Name: start_lat, dtype: float64","16165   -87.613299
Name: start_lng, dtype: float64"
598,321,"16817    Kostner Ave & Wrightwood Ave
Name: start_station_name, dtype: object","16817    41.93
Name: start_lat, dtype: float64","16817   -87.74
Name: start_lng, dtype: float64"
599,TA1306000007,"17068    Larrabee St & Menomonee St
Name: start_station_name, dtype: object","17068    41.91468
Name: start_lat, dtype: float64","17068   -87.64332
Name: start_lng, dtype: float64"
600,631,"17377    Malcolm X College Vaccination Site
Name: start_station_name, dtype: object","17377    41.877591
Name: start_lat, dtype: float64","17377   -87.673891
Name: start_lng, dtype: float64"
601,16953,"17378    Vincennes Ave & 75th St
Name: start_station_name, dtype: object","17378    41.75797
Name: start_lat, dtype: float64","17378   -87.63121
Name: start_lng, dtype: float64"
602,553,"17452    Elizabeth St & 47th St
Name: start_station_name, dtype: object","17452    41.808395
Name: start_lat, dtype: float64","17452   -87.656535
Name: start_lng, dtype: float64"
603,518,"17475    Conservatory Dr & Lake St
Name: start_station_name, dtype: object","17475    41.885502
Name: start_lat, dtype: float64","17475   -87.716866
Name: start_lng, dtype: float64"
604,323,"18162    Narragansett & Irving Park
Name: start_station_name, dtype: object","18162    41.95
Name: start_lat, dtype: float64","18162   -87.79
Name: start_lng, dtype: float64"
605,397,"18456    Narragansett Ave & School St
Name: start_station_name, dtype: object","18456    41.94
Name: start_lat, dtype: float64","18456   -87.79
Name: start_lng, dtype: float64"
606,575,"18695    Cottage Grove Ave & 78th St
Name: start_station_name, dtype: object","18695    41.7532
Name: start_lat, dtype: float64","18695   -87.605032
Name: start_lng, dtype: float64"
607,KA1504000161,"18738    St. Louis Ave & Balmoral Ave
Name: start_station_name, dtype: object","18738    41.980394
Name: start_lat, dtype: float64","18738   -87.716115
Name: start_lng, dtype: float64"
608,464,"18868    Western Ave & Ardmore Ave
Name: start_station_name, dtype: object","18868    41.99
Name: start_lat, dtype: float64","18868   -87.69
Name: start_lng, dtype: float64"
609,587,"19179    Wabash Ave & 83rd St
Name: start_station_name, dtype: object","19179    41.743328
Name: start_lat, dtype: float64","19179   -87.622855
Name: start_lng, dtype: float64"
610,559,"19491    Racine Ave & Garfield Blvd
Name: start_station_name, dtype: object","19491    41.794228
Name: start_lat, dtype: float64","19491   -87.655073
Name: start_lng, dtype: float64"
611,357,"19609    Lamon Ave & Armitage Ave
Name: start_station_name, dtype: object","19609    41.92
Name: start_lat, dtype: float64","19609   -87.75
Name: start_lng, dtype: float64"
612,15686,"19610    Kedzie Ave & 21st St
Name: start_station_name, dtype: object","19610    41.853557
Name: start_lat, dtype: float64","19610   -87.705094
Name: start_lng, dtype: float64"
613,16994,"19644    Kilbourn Ave & Milwaukee Ave
Name: start_station_name, dtype: object","19644    41.947038
Name: start_lat, dtype: float64","19644   -87.739939
Name: start_lng, dtype: float64"
614,373,"19667    Augusta Blvd & Laramie Ave
Name: start_station_name, dtype: object","19667    41.9
Name: start_lat, dtype: float64","19667   -87.76
Name: start_lng, dtype: float64"
615,16903,"19688    Cicero Ave & Lake St
Name: start_station_name, dtype: object","19688    41.88692
Name: start_lat, dtype: float64","19688   -87.74526
Name: start_lng, dtype: float64"
616,370,"19689    Central Park & Augusta Blvd
Name: start_station_name, dtype: object","19689    41.9
Name: start_lat, dtype: float64","19689   -87.72
Name: start_lng, dtype: float64"
617,20218,"19735    Avenue O & 118th St
Name: start_station_name, dtype: object","19735    41.68107
Name: start_lat, dtype: float64","19735   -87.537931
Name: start_lng, dtype: float64"
618,KA1504000082,"20297    Kedzie Ave & Harrison St
Name: start_station_name, dtype: object","20297    41.873667
Name: start_lat, dtype: float64","20297   -87.704911
Name: start_lng, dtype: float64"
619,16943,"20308    Ashland Ave & Garfield Blvd
Name: start_station_name, dtype: object","20308    41.792884
Name: start_lat, dtype: float64","20308   -87.664496
Name: start_lng, dtype: float64"
620,355,"20345    Central Ave & Parker Ave
Name: start_station_name, dtype: object","20345    41.93
Name: start_lat, dtype: float64","20345   -87.77
Name: start_lng, dtype: float64"
621,313,"20393    Long Ave & Belden Ave
Name: start_station_name, dtype: object","20393    41.92
Name: start_lat, dtype: float64","20393   -87.76
Name: start_lng, dtype: float64"
622,349,"20527    Spaulding Ave & 63rd St
Name: start_station_name, dtype: object","20527    41.78
Name: start_lat, dtype: float64","20527   -87.71
Name: start_lng, dtype: float64"
623,20222,"20529    Burnham Greenway & 105th St
Name: start_station_name, dtype: object","20529    41.704601
Name: start_lat, dtype: float64","20529   -87.528379
Name: start_lng, dtype: float64"
624,356,"20562    Lavergne & Fullerton
Name: start_station_name, dtype: object","20562    41.92
Name: start_lat, dtype: float64","20562   -87.75
Name: start_lng, dtype: float64"
625,396,"20585    Central Ave & Roscoe St
Name: start_station_name, dtype: object","20585    41.94
Name: start_lat, dtype: float64","20585   -87.77
Name: start_lng, dtype: float64"
626,432,"20628    Sacramento Blvd & Addison St
Name: start_station_name, dtype: object","20628    41.95
Name: start_lat, dtype: float64","20628   -87.7
Name: start_lng, dtype: float64"
627,350,"20639    Hamlin Ave & 62nd Pl
Name: start_station_name, dtype: object","20639    41.78
Name: start_lat, dtype: float64","20639   -87.72
Name: start_lng, dtype: float64"
628,20247.0,"20641    W Washington Blvd & N Peoria St
Name: start_station_name, dtype: object","20641    41.88
Name: start_lat, dtype: float64","20641   -87.65
Name: start_lng, dtype: float64"
629,322,"20672    Cicero Ave & Grace St
Name: start_station_name, dtype: object","20672    41.95
Name: start_lat, dtype: float64","20672   -87.75
Name: start_lng, dtype: float64"
630,20121,"20765    Loomis Blvd & 84th St
Name: start_station_name, dtype: object","20765    41.741572
Name: start_lat, dtype: float64","20765   -87.658396
Name: start_lng, dtype: float64"
631,383,"20814    Campbell Ave & 51st St
Name: start_station_name, dtype: object","20814    41.8
Name: start_lat, dtype: float64","20814   -87.69
Name: start_lng, dtype: float64"
632,20245,"20845    Ashland Ave & 74th St
Name: start_station_name, dtype: object","20845    41.759205
Name: start_lat, dtype: float64","20845   -87.663461
Name: start_lng, dtype: float64"
633,433,"20913    Elston Ave & Henderson St
Name: start_station_name, dtype: object","20913    41.94
Name: start_lat, dtype: float64","20913   -87.7
Name: start_lng, dtype: float64"
634,368.0,"20931    Tripp Ave & 31st St
Name: start_station_name, dtype: object","20931    41.84
Name: start_lat, dtype: float64","20931   -87.73
Name: start_lng, dtype: float64"
635,16933,"20991    Morgan St & Pershing Rd
Name: start_station_name, dtype: object","20991    41.82368
Name: start_lat, dtype: float64","20991   -87.651023
Name: start_lng, dtype: float64"
636,317,"21016    Long Ave & Belmont Ave
Name: start_station_name, dtype: object","21016    41.94
Name: start_lat, dtype: float64","21016   -87.76
Name: start_lng, dtype: float64"
637,374,"21112    Kilpatrick Ave & Grand Ave
Name: start_station_name, dtype: object","21112    41.91
Name: start_lat, dtype: float64","21112   -87.74
Name: start_lng, dtype: float64"
638,652,"21173    Rhodes Ave & 71st St
Name: start_station_name, dtype: object","21173    41.76597
Name: start_lat, dtype: float64","21173   -87.611698
Name: start_lng, dtype: float64"
639,314,"21334    Narragansett & Wrightwood
Name: start_station_name, dtype: object","21334    41.93
Name: start_lat, dtype: float64","21334   -87.79
Name: start_lng, dtype: float64"
640,304,"21337    Lavergne Ave & Division St
Name: start_station_name, dtype: object","21337    41.9
Name: start_lat, dtype: float64","21337   -87.75
Name: start_lng, dtype: float64"
641,376,"21363    Menard Ave & North Ave
Name: start_station_name, dtype: object","21363    41.91
Name: start_lat, dtype: float64","21363   -87.77
Name: start_lng, dtype: float64"
642,KA1503000003,"21544    Cottage Grove Ave & 71st St
Name: start_station_name, dtype: object","21544    41.765719
Name: start_lat, dtype: float64","21544   -87.60496
Name: start_lng, dtype: float64"
643,20211,"21822    Eberhart Ave & 131st St
Name: start_station_name, dtype: object","21822    41.657954
Name: start_lat, dtype: float64","21822   -87.610761
Name: start_lng, dtype: float64"
644,535,"21843    Pulaski Rd & Congress Pkwy
Name: start_station_name, dtype: object","21843    41.874351
Name: start_lat, dtype: float64","21843   -87.725973
Name: start_lng, dtype: float64"
645,584,"21991    Ellis Ave & 83rd St
Name: start_station_name, dtype: object","21991    41.744123
Name: start_lat, dtype: float64","21991   -87.599034
Name: start_lng, dtype: float64"
